12921,122,3 кв. 2012,127,,г. Дубна- ул.Тверская д. 16,105,Дмитровское,Московская область,46,50,Московская область,Город Дубна,Дубна,Дубна,101010,улица,Тверская,16,101010,101010,101010,101010,37.133486,56.761071,101010,4,комплексное освоение в целях жилищного строительства,101010,101010,"0,3",МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,9,10,Многоэтажный ,СРЕДНИЙ,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,4,101010,нет,КОНСЬЕРЖ,"8302,5",99999,"1117,8","4872,2","2312,6",99999,99999,99999,,99999,99999,99999,99999,"41,4","40,9","41,9",101010,101010,"60,2","54,2","66,1",101010,101010,"85,7","78,1","93,2",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,135,99999,27,81,27,99999,99999,99999,,1 этаж,101010,"ООО ""БЕТИЗ и К""",101010,101010,"ООО ""БЕТИЗ и К""","ООО ""БЕТИЗ и К""",,12/29/2008,RU 50319000-296,101010,101010,1,Ведется,12/31/2013,99999,,,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.betiz.ru/,6/27/2012,6/30/2011,продажи не открыты,11/30/2011,
12922,123,3 кв. 2012,128,,г. Дубна- ул.Тверская д. 24,105,Дмитровское,Московская область,46,50,Московская область,Город Дубна,Дубна,Дубна,101010,улица,Тверская,24,101010,101010,101010,101010,37.133486,56.761071,101010,2,комплексное освоение в целях жилищного строительства,101010,101010,"0,3",МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,12,12,Многоэтажный ,СРЕДНИЙ,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,4,101010,нет,КОНСЬЕРЖ,13054,99999,"2392,2","6944,4","4978,8",99999,99999,99999,,99999,99999,99999,99999,"44,3","41,6","47,0",101010,101010,"64,3","58,7","69,9",101010,101010,"92,2","87,9","96,5",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,216,99999,54,108,54,99999,99999,99999,,1 этаж,101010,"ООО ""БЕТИЗ и К""",101010,101010,"ООО ""БЕТИЗ и К""","ООО ""БЕТИЗ и К""",,12/10/2008,RU 50319000-361,101010,101010,1,Не ведется,12/31/2013,99999,,,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.betiz.ru/,6/27/2012,6/30/2011,продажи не открыты,11/30/2011,
13095,296,3 кв. 2012,305,Катюшки,"г. Лобня- мкр. ""Катюшки""- корп. 17/3",18,Дмитровское,Московская область,46,50,Московская область,Город Лобня,Лобня,Лобня,мкр. Катюшки,улица,Ленина,101010,101010,17/3,101010,101010,37.447669,56.006455,101010,3,комплексное освоение в целях жилищного строительства,"29,5","300131,8",101010,ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ),Панель,Типовая,П-44Т,17,17,Многоэтажный ,ЭКОНОМ-КЛАСС,Да,"2,8",под ключ,ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,4,101010,нет,КОНСЬЕРЖ,14918,99999,"10830,0","172,7","2659,8",99999,99999,99999,,99999,99999,99999,99999,"38,0","37,2","38,8",101010,101010,"57,6","51,7","63,4",101010,101010,"80,6","77,0","84,2",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,321,99999,285,3,33,99999,99999,99999,,1 этаж,101010,ГК МОРТОН,9212271,http://www.morton.ru,"""Мортон-РСО"", ООО","ООО ""Жилстрой-энерго-М""",,4/12/2010,№RU50323000-029-2010,101010,"2009, Сентябрь",5,Завершено,99999,3/31/2011,,1 кв. 2011,,101010,101010,"ОБЩЕОБРАЗОВАТЕЛЬНЫЕ ШКОЛЫ (1100), ДЕТСКИЕ ДОШКОЛЬНЫЕ УЧРЕЖДЕНИЯ (280), АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКИЕ УЧРЕЖДЕНИЯ (160), ДЕТСКИЕ ПЛОЩАДКИ",фз-214,нет,есть,66000,66000,66000,,66000,,,,,,1,,1,,,,,,,,,70,70,4605480,,,70,4605480,,,,,,шахматка,http://www.morton.ru/object.php?sobj=katush,4/16/2012,6/30/2011,продается,11/30/2011,
10503,298,2 кв. 2012,307,Катюшки,"г. Лобня- мкр. ""Катюшки""- корп. 7",18,Дмитровское,Московская область,46,50,Московская область,Город Лобня,Лобня,Лобня,мкр. Катюшки,улица,Ленина,101010,101010,7,101010,101010,37.447669,56.006455,101010,7,комплексное освоение в целях жилищного строительства,"29,5","300131,8",101010,ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ),Панель,Типовая,П-44Т,17,17,Многоэтажный ,ЭКОНОМ-КЛАСС,Да,"2,8",под ключ,ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,14,101010,нет,КОНСЬЕРЖ,27066,99999,"5852,0","9208,0","12493,0",99999,99999,99999,,99999,99999,99999,99999,"38,0","37,2","38,8",101010,101010,"57,6","51,7","63,4",101010,101010,"80,6","77,0","84,2",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,469,99999,154,160,155,99999,99999,99999,,1 этаж,101010,ГК МОРТОН,9212271,http://www.morton.ru,"""Мортон-РСО"", ООО","ООО ""Жилстрой-энерго-М""",,4/9/2010,№RU50323000-027-2010,101010,"2008, Сентябрь",5,Завершено,99999,9/30/2011,,3 кв. 2011,,101010,101010,"ОБЩЕОБРАЗОВАТЕЛЬНЫЕ ШКОЛЫ (1100), ДЕТСКИЕ ДОШКОЛЬНЫЕ УЧРЕЖДЕНИЯ (280), АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКИЕ УЧРЕЖДЕНИЯ (160), ДЕТСКИЕ ПЛОЩАДКИ",фз-214,нет,есть,72294,72294,72294,72294,,,,,,,1,1,,,,,,,,,,38,38,2725484,38,2725484,,,,,,,,терасофт,http://www.azbuka-novostr.ru/homes.php?ID=40588,4/23/2012,6/30/2011,продается,11/30/2011,
13097,298,3 кв. 2012,307,Катюшки,"г. Лобня- мкр. ""Катюшки""- корп. 7",18,Дмитровское,Московская область,46,50,Московская область,Город Лобня,Лобня,Лобня,мкр. Катюшки,улица,Ленина,101010,101010,7,101010,101010,37.447669,56.006455,101010,7,комплексное освоение в целях жилищного строительства,"29,5","300131,8",101010,ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ),Панель,Типовая,П-44Т,17,17,Многоэтажный ,ЭКОНОМ-КЛАСС,Да,"2,8",под ключ,ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,14,101010,нет,КОНСЬЕРЖ,27066,99999,"5852,0","9208,0","12493,0",99999,99999,99999,,99999,99999,99999,99999,"38,0","37,2","38,8",101010,101010,"57,6","51,7","63,4",101010,101010,"80,6","77,0","84,2",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,469,99999,154,160,155,99999,99999,99999,,1 этаж,101010,ГК МОРТОН,9212271,http://www.morton.ru,"""Мортон-РСО"", ООО","ООО ""Жилстрой-энерго-М""",,4/9/2010,№RU50323000-027-2010,101010,"2008, Сентябрь",5,Завершено,99999,9/30/2011,,3 кв. 2011,,101010,101010,"ОБЩЕОБРАЗОВАТЕЛЬНЫЕ ШКОЛЫ (1100), ДЕТСКИЕ ДОШКОЛЬНЫЕ УЧРЕЖДЕНИЯ (280), АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКИЕ УЧРЕЖДЕНИЯ (160), ДЕТСКИЕ ПЛОЩАДКИ",фз-214,нет,есть,72294,72294,72294,72294,,,,,,,1,1,,,,,,,,,,38,38,2725484,38,2725484,,,,,,,,терасофт,http://www.azbuka-novostr.ru/homes.php?ID=40588,4/23/2012,6/30/2011,продается,11/30/2011,
11991,1786,2 кв. 2012,1888,,"г. Фрязино, квартал № 11, ул. Комсомольская,  позиция 16",35,Щелковское,Московская область,46,50,Московская область,Город Фрязино,Фрязино,Фрязино,101010,улица,Комсомосльская,101010,101010,16,101010,101010,38.043333,55.954444,101010,3,комплексное освоение в целях жилищного строительства,101010,101010,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,17,17,Многоэтажный ,СРЕДНИЙ,Нет,101010,ПРОЧЕЕ,НЕИЗВЕСТНО,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,6,101010,нет,нет,12725,99999,"2126,4","6172,8","4425,6",99999,99999,99999,,99999,99999,99999,99999,"44,3",42,47,101010,101010,"64,3","58,7","69,9",101010,101010,"92,2","87,9","96,5",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,192,99999,48,96,48,99999,99999,99999,,1 этаж,101010,"ООО ""Исток-строй""",101010,101010,"ООО ""Исток-строй""","ООО ""Исток-строй""",,101010,101010,101010,101010,5,Завершено,99999,12/31/2010,,,,101010,101010,нет,ДОГОВОР КУПЛИ-ПРОДАЖИ (ПРИ РЕАЛИЗАЦИИ КВАРТИР В ПОСТРОЕННОМ И СДАННОМ ГК ДОМЕ),101010,101010,55000,55000,55000,,,55000,,,,,2,,,2,,,,,,,,122,244,13414500,,,,,244,13414500,,,,,http://istok-stroi.ru/novostroiki.html,6/22/2012,6/30/2011,продается,11/30/2011,
13129,330,3 кв. 2012,340,мкр. Кузнечики, г. Подольск- мкр. Кузнечики- корп. 1,16,Варшавское,Московская область,46,50,Московская область,Город Подольск,Подольск,Подольск,101010,улица,Кирова,101010,101010,1,101010,101010,37.483056,55.419444,101010,1,комплексное освоение в целях жилищного строительства,"134,6",101010,101010,ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ),Панель,Типовая,П-111М,17,19,Многоэтажный ,ЭКОНОМ-КЛАСС,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,3,101010,нет,КОНСЬЕРЖ,6672,99999,"1163,7","811,4","2616,3",99999,99999,99999,,99999,99999,99999,99999,"43,1","43,1","43,1",101010,101010,"60,1","57,1","63,0",101010,101010,"96,9","96,9","96,9",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,67,99999,27,13,27,99999,99999,99999,,1 этаж,101010,РУЗКС Минобороны РФ,101010,101010,ГК ПИК,РУЗКС Минобороны РФ,,6/22/2009,№ 220609/1,101010,101010,2,Ведется,12/31/2011,99999,,4 кв. 2011,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88888,4/16/2012,6/30/2011,Социальное жилье,11/30/2011,
13130,331,3 кв. 2012,341,мкр. Кузнечики, г. Подольск- мкр. Кузнечики- корп. 1*.,16,Варшавское,Московская область,46,50,Московская область,Город Подольск,Подольск,Подольск,101010,улица,Кирова,101010,101010,1*,101010,101010,37.483056,55.419444,101010,3,комплексное освоение в целях жилищного строительства,"134,6",101010,101010,ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ),Панель,Типовая,П-111М,17,17,Многоэтажный ,ЭКОНОМ-КЛАСС,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,6,101010,нет,КОНСЬЕРЖ,11130,99999,"1627,0","1134,4","3658,0",99999,99999,99999,,99999,99999,99999,99999,"43,1","43,1","43,1",101010,101010,"60,1","57,1","63,0",101010,101010,"96,9","96,9","96,9",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,92,99999,37,18,37,99999,99999,99999,,1 этаж,101010,РУЗКС Минобороны РФ,101010,101010,ГК ПИК,РУЗКС Минобороны РФ,,6/22/2009,№ 220609/1,101010,101010,2,Ведется,12/31/2011,99999,,4 кв. 2011,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88888,4/16/2012,6/30/2011,Социальное жилье,11/30/2011,
13366,567,3 кв. 2012,599,Овражная,"г. Щербинка, ул. Овражная, корп. 6","7,5",Варшавское,Московская область,46,50,Московская область,Город Щербинка,Щербинка,Щербинка,101010,улица,Овражная,101010,101010,6,101010,101010,37.554167,55.493333,50:61:0020275:0003,4,комплексное освоение в целях жилищного строительства,"8,2",101010,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,18,18,Многоэтажный ,СРЕДНИЙ,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,8,101010,нет,КОНСЬЕРЖ,25054,99999,"7635,2","9417,6","3617,3","4383,95",99999,99999,,99999,99999,99999,99999,"44,3","41,6","45,7",101010,101010,"64,3","58,7","71,8",101010,101010,"92,2","87,9","98,4",101010,101010,"109,6",100,"112,78",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,"4383,95","109,6",100,"112,78",,404,99999,179,145,40,40,99999,99999,40,1 этаж,1131,"ООО ""БРОД - ЭСТЕЙТ""",101010,101010,"ООО ""Мортон-РСО""","ООО ""БРОД - ЭСТЕЙТ""",,4/10/2012,RU 50336000-024,101010,101010,3,Ведется,6/30/2014,99999,,2 кв. 2014,"долгострой, занаво начали строить в  мае 2012",101010,101010,"ДЕТСКИЕ ДОШКОЛЬНЫЕ УЧРЕЖДЕНИЯ (250), ОБЩЕОБРАЗОВАТЕЛЬНЫЕ ШКОЛЫ (750), ПРЕДПРИЯТИЯ ТОРГОВЛИ,",99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,http://www.morton.ru/object.php?sobj=scherbin,6/8/2012,6/30/2011,продажи не открыты,11/30/2011,
13367,568,3 кв. 2012,600,Овражная,"г. Щербинка, ул. Овражная, корп. 7","7,5",Варшавское,Московская область,46,50,Московская область,Город Щербинка,Щербинка,Щербинка,101010,улица,Овражная,101010,101010,7,101010,101010,37.554167,55.493333,50:61:0020275:0003,4,комплексное освоение в целях жилищного строительства,"8,2",101010,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,18,18,Многоэтажный ,СРЕДНИЙ,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,8,101010,нет,КОНСЬЕРЖ,25054,99999,"7635,2","9417,6","3617,3","4383,95",99999,99999,,99999,99999,99999,99999,"44,3","41,6","45,7",101010,101010,"64,3","58,7","71,8",101010,101010,"92,2","87,9","98,4",101010,101010,"109,6",100,"112,78",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,"4383,95","109,6",100,"112,78",,404,99999,179,145,40,40,99999,99999,40,1 этаж,1131,"ООО ""БРОД - ЭСТЕЙТ""",101010,101010,"ООО ""Мортон-РСО""","ООО ""БРОД - ЭСТЕЙТ""",,4/10/2012,RU 50336000-025,101010,101010,3,Ведется,6/30/2014,99999,,2 кв. 2014,"долгострой, занаво начали строить в  мае 2012",101010,101010,"ДЕТСКИЕ ДОШКОЛЬНЫЕ УЧРЕЖДЕНИЯ (250), ОБЩЕОБРАЗОВАТЕЛЬНЫЕ ШКОЛЫ (750), ПРЕДПРИЯТИЯ ТОРГОВЛИ,",99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,http://www.morton.ru/object.php?sobj=scherbin,6/8/2012,6/30/2011,продажи не открыты,11/30/2011,
13368,569,3 кв. 2012,601,Овражная,"г. Щербинка, ул. Овражная, корп. 8","7,5",Варшавское,Московская область,46,50,Московская область,Город Щербинка,Щербинка,Щербинка,101010,улица,Овражная,101010,101010,8,101010,101010,37.554167,55.493333,50:61:0020275:0003,1,комплексное освоение в целях жилищного строительства,"8,2",101010,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,18,18,Многоэтажный ,СРЕДНИЙ,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,3,101010,нет,КОНСЬЕРЖ,5103,99999,"852,8","2475,6","1774,9",99999,99999,99999,,99999,99999,99999,99999,"44,3","41,6","47,0",101010,101010,"64,3","58,7","69,9",101010,101010,"92,2","87,9","96,5",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,76,99999,19,38,19,99999,99999,99999,,1 этаж,101010,"ООО ""БРОД - ЭСТЕЙТ""",101010,101010,"ООО ""Мортон-РСО""","ООО ""БРОД - ЭСТЕЙТ""",,12/6/2006,№ 97,101010,101010,3,Ведется,6/30/2014,99999,,2 кв. 2014,"долгострой, занаво начали строить в  мае 2012",101010,101010,"ДЕТСКИЕ ДОШКОЛЬНЫЕ УЧРЕЖДЕНИЯ (250), ОБЩЕОБРАЗОВАТЕЛЬНЫЕ ШКОЛЫ (750), ПРЕДПРИЯТИЯ ТОРГОВЛИ,",99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,http://www.morton.ru/object.php?sobj=scherbin,6/8/2012,6/30/2011,продажи не открыты,11/30/2011,
13632,833,3 кв. 2012,876,,"г. Люберцы, Московская ул. (Авиаторов ул.), корп. 46",7,Новорязанское,Московская область,46,50,Люберецкий район,Люберецкий муниципальный район,Люберцы,Люберцы,101010,улица,московская (Авиаторов),101010,101010,46,101010,101010,37.876832,55.67106,101010,3,точечная,99999,99999,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,17,17,Многоэтажный ,СРЕДНИЙ,Нет,101010,под ключ,ЭКОНОМ (КЛАССИЧЕСКАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,6,101010,нет,КОНСЬЕРЖ,15880,99999,"7072,0","7924,8","2364,0",99999,99999,99999,,99999,99999,99999,99999,"44,2","42,3","46,0",101010,101010,"76,2","73,2","79,1",101010,101010,"98,5","84,3","112,7",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,288,99999,160,104,24,99999,99999,99999,,1 этаж,101010,ГК Веста,101010,101010,ООО КАПЭКС-СФ,ООО Веста-СФ Люберцы,,101010,101010,101010,"2009, Сентябрь",5,Завершено,99999,6/30/2011,,,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.finvestroy.ru/lubertsy/aviatorov.html,7/2/2012,6/30/2011,продажи завершены,11/30/2011,
13902,1103,3 кв. 2012,1158,,пос. Поварово- мкр. Локомотив- корп. 1,36,Ленинградское,Московская область,46,50,Солнечногорский район,Солнечногорский муниципальный район,Поварово,Поварово,101010,101010,101010,101010,101010,1,101010,101010,37.06409454345703,56.06743618189346,101010,1,точечная,99999,99999,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,9,9,Многоэтажный ,СРЕДНИЙ,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,1,101010,нет,КОНСЬЕРЖ,2810,99999,"1350,0","634,5","824,4",99999,99999,99999,,99999,99999,99999,99999,"50,0","47,0","53,5",101010,101010,"70,5","70,5","70,5",101010,101010,"91,6","91,6","91,6",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,45,99999,27,9,9,99999,99999,99999,,1 этаж,101010,"ОАО ""Трест Мосэлектротягстрой""",101010,101010,"ОАО ""Трест Мосэлектротягстрой""","ОАО ""Трест Мосэлектротягстрой""",,101010,101010,101010,"2008, Июнь",3,Не ведется,12/31/2011,99999,,,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.itek-n.ru/object/oblast/,6/13/2012,6/30/2011,продажи приостановлены,11/30/2011,
13945,1146,3 кв. 2012,1203,, г. Чехов- ул. Московская (микрорайон № 5),54,Варшавское,Московская область,46,50,Чеховский район,Чеховский муниципальный район,Чехов,Чехов,101010,улица,Московская,101010,101010,101010,101010,101010,37.457248,55.14867,101010,2,развитие застроенных территорий,"1,4",101010,101010,ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ),Панель,Индивидуальная,99999,10,10,Многоэтажный ,ЭКОНОМ-КЛАСС,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,4,101010,нет,КОНСЬЕРЖ,10604,99999,"1772,0","5144,0","3688,0",99999,99999,99999,,99999,99999,99999,99999,"44,3","41,6","47,0",101010,101010,"64,3","58,7","69,9",101010,101010,"92,2","87,9","96,5",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,160,99999,40,80,40,99999,99999,99999,,нет,99999,РУЗКС Минобороны РФ,101010,101010,101010,Г.У. Московская Квартирно-Эксплуатационная Часть района Минобороны России,,12/24/2009,RU50505000-090,101010,101010,4,Ведется,12/31/2011,99999,,,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88888,6/6/2012,6/30/2011,Социальное жилье,11/30/2011,
13947,1148,3 кв. 2012,1205,,г. Чехов- ул. Комсомольская,54,Варшавское,Московская область,46,50,Чеховский район,Чеховский муниципальный район,Чехов,Чехов,101010,улица,Комсомольская,101010,101010,101010,101010,101010,37.427935,55.160432,101010,2,развитие застроенных территорий,101010,101010,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,9,9,Многоэтажный ,СРЕДНИЙ,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,2,101010,нет,КОНСЬЕРЖ,4772,99999,"797,4","2314,8","1659,6",99999,99999,99999,,99999,99999,99999,99999,"44,3","41,6","47,0",101010,101010,"64,3","58,7","69,9",101010,101010,"92,2","87,9","96,5",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,72,99999,18,36,18,99999,99999,99999,,нет,99999,РУЗКС Минобороны РФ,101010,101010,101010,Г.У. Московская Квартирно-Эксплуатационная Часть района Минобороны России,,101010,101010,101010,101010,5,Завершено,99999,6/30/2010,,,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88888,6/6/2012,6/30/2011,Социальное жилье,11/30/2011,
14585,1786,3 кв. 2012,1888,,"г. Фрязино, квартал № 11, ул. Комсомольская,  позиция 16",35,Щелковское,Московская область,46,50,Московская область,Город Фрязино,Фрязино,Фрязино,101010,улица,Комсомосльская,101010,101010,16,101010,101010,38.043333,55.954444,101010,3,комплексное освоение в целях жилищного строительства,101010,101010,101010,МОНОЛИТНЫЕ,Кирпич,Индивидуальная,99999,17,17,Многоэтажный ,СРЕДНИЙ,Нет,101010,ПРОЧЕЕ,НЕИЗВЕСТНО,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,6,101010,нет,нет,12725,99999,"2126,4","6172,8","4425,6",99999,99999,99999,,99999,99999,99999,99999,"44,3",42,47,101010,101010,"64,3","58,7","69,9",101010,101010,"92,2","87,9","96,5",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,192,99999,48,96,48,99999,99999,99999,,1 этаж,101010,"ООО ""Исток-строй""",101010,101010,"ООО ""Исток-строй""","ООО ""Исток-строй""",,101010,101010,101010,101010,5,Завершено,99999,12/31/2010,,,,101010,101010,нет,ДОГОВОР КУПЛИ-ПРОДАЖИ (ПРИ РЕАЛИЗАЦИИ КВАРТИР В ПОСТРОЕННОМ И СДАННОМ ГК ДОМЕ),101010,101010,55000,55000,55000,,,55000,,,,,2,,,2,,,,,,,,122,244,13414500,,,,,244,13414500,,,,,http://istok-stroi.ru/novostroiki.html,6/22/2012,6/30/2011,продается,11/30/2011,
14911,2112,3 кв. 2012,2215,Первый Московский,"г. Московский, район тепличного комбината №1, поз. 2 по ГП",7,Киевское,Московская область,46,50,Ленинский район,Ленинский муниципальный район,Московский,Московский,101010,101010,101010,101010,101010,2,101010,101010,37.359722,55.604444,50:21:011025:526,4,комплексное освоение в целях жилищного строительства,"8,6",101010,"1,5",ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ),Панель,Типовая,П-111М,17,17,Многоэтажный ,ЭКОНОМ-КЛАСС,Нет,101010,нет,99999,ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ),да,нет,99999,8,517,нет,КОНСЬЕРЖ,13633,99999,"5200,6","5733,3","2699,5",99999,99999,99999,,99999,99999,99999,99999,"38,5","36,3","40,7",101010,101010,"57,9","57,8","58,0",101010,101010,"70,5","57,9","83,2",101010,101010,,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,,,,,,266,99999,131,99,36,99999,99999,99999,,1 этаж,101010,"ЗАО ""Национальная девелоперская компания""",101010,101010,"ОАО Холдинговая компания ""Главное всерегиональное строительное управление ""Центр""""",ИГ Асолют,"ЗАО ""Национальная девелоперская компания""",10.10.2011,RU50503000-310/11-p/c,фев-12,"2011, Декабрь",4,Ведется,30.06.2014,99999,,2 кв. 2014,,101010,101010,нет,99999,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,http://moscovsky-park.ru/index.html,6/27/2012,6/30/2011,продажи приостановлены,,новый объем в продажу еще не поступил
